data_iniSE,casos,pop,inc,trimestre,UF,trimestre-tick,regiao
2010-03-31,1,15989929.0,6.253936462131884e-08,201001,RJ,1° - 2010,Sudeste
2010-06-30,1,15989929.0,6.253936462131884e-08,201002,RJ,2° - 2010,Sudeste
2010-09-30,2,15989929.0,1.2507872924263767e-07,201003,RJ,3° - 2010,Sudeste
2010-12-31,1,15989929.0,6.253936462131884e-08,201004,RJ,4° - 2010,Sudeste
2011-03-31,0,16112637.0,0.0,201101,RJ,1° - 2011,Sudeste
2011-06-30,0,16112637.0,0.0,201102,RJ,2° - 2011,Sudeste
2011-09-30,0,16112637.0,0.0,201103,RJ,3° - 2011,Sudeste
2011-12-31,1,16112637.0,6.206308750082311e-08,201104,RJ,4° - 2011,Sudeste
2012-03-31,0,16231365.0,0.0,201201,RJ,1° - 2012,Sudeste
2012-06-30,0,16231365.0,0.0,201202,RJ,2° - 2012,Sudeste
2012-09-30,0,16231365.0,0.0,201203,RJ,3° - 2012,Sudeste
2012-12-31,0,16231365.0,0.0,201204,RJ,4° - 2012,Sudeste
2013-03-31,0,16369179.0,0.0,201301,RJ,1° - 2013,Sudeste
2013-06-30,3,16369179.0,1.8327125630430212e-07,201302,RJ,2° - 2013,Sudeste
2013-09-30,0,16369179.0,0.0,201303,RJ,3° - 2013,Sudeste
2013-12-31,2,16369179.0,1.2218083753620141e-07,201304,RJ,4° - 2013,Sudeste
2014-03-31,3,16461173.0,1.8224703670874487e-07,201401,RJ,1° - 2014,Sudeste
2014-06-30,2,16461173.0,1.2149802447249658e-07,201402,RJ,2° - 2014,Sudeste
2014-09-30,0,16461173.0,0.0,201403,RJ,3° - 2014,Sudeste
2014-12-31,1,16461173.0,6.074901223624829e-08,201404,RJ,4° - 2014,Sudeste
2015-03-31,28,16550024.0,1.6918404468779018e-06,201501,RJ,1° - 2015,Sudeste
2015-06-30,47,16550024.0,2.839875035830764e-06,201502,RJ,2° - 2015,Sudeste
2015-09-30,27,16550024.0,1.6314175737751195e-06,201503,RJ,3° - 2015,Sudeste
2015-12-31,193,16550024.0,1.1661614508836966e-05,201504,RJ,4° - 2015,Sudeste
2016-03-31,7131,16635996.0,0.00042864881669844114,201601,RJ,1° - 2016,Sudeste
2016-06-30,25051,16635996.0,0.001505831090606177,201602,RJ,2° - 2016,Sudeste
2016-09-30,2755,16635996.0,0.00016560475248972168,201603,RJ,3° - 2016,Sudeste
2016-12-31,1179,16635996.0,7.087041857908597e-05,201604,RJ,4° - 2016,Sudeste
2017-03-31,2064,16718956.0,0.0001234526844858016,201701,RJ,1° - 2017,Sudeste
2017-06-30,1831,16718956.0,0.00010951640760344127,201702,RJ,2° - 2017,Sudeste
2017-09-30,1215,16718956.0,7.267200176853149e-05,201703,RJ,3° - 2017,Sudeste
2017-12-31,1162,16718956.0,6.9501947370398e-05,201704,RJ,4° - 2017,Sudeste
2018-03-31,10477,17159960.0,0.0006105492087394143,201801,RJ,1° - 2018,Sudeste
2018-06-30,22548,17159960.0,0.0013139890768976152,201802,RJ,2° - 2018,Sudeste
2018-09-30,7828,17159960.0,0.00045617821952964924,201803,RJ,3° - 2018,Sudeste
2018-12-31,5141,17159960.0,0.0002995927729435267,201804,RJ,4° - 2018,Sudeste
2019-03-31,22698,17264943.0,0.00131468722485791,201901,RJ,1° - 2019,Sudeste
2019-06-30,63530,17264943.0,0.00367971096110772,201902,RJ,2° - 2019,Sudeste
2019-09-30,9371,17264943.0,0.0005427761910363677,201903,RJ,3° - 2019,Sudeste
2019-12-31,3524,17264943.0,0.0002041130399330018,201904,RJ,4° - 2019,Sudeste
2020-03-31,3526,17366189.0,0.00020303821408370023,202001,RJ,1° - 2020,Sudeste
2020-06-30,846,17366189.0,4.8715351422237776e-05,202002,RJ,2° - 2020,Sudeste
2020-09-30,413,17366189.0,2.378184413402388e-05,202003,RJ,3° - 2020,Sudeste
2020-12-31,282,17366189.0,1.623845047407926e-05,202004,RJ,4° - 2020,Sudeste
2021-03-31,637,17463349.0,3.6476394075386114e-05,202101,RJ,1° - 2021,Sudeste
2021-06-30,860,17463349.0,4.9245995141023636e-05,202102,RJ,2° - 2021,Sudeste
2021-09-30,561,17463349.0,3.212442241176077e-05,202103,RJ,3° - 2021,Sudeste
2021-12-31,280,17463349.0,1.6033579813356534e-05,202104,RJ,4° - 2021,Sudeste
2022-03-31,320,16615526.0,1.9259095378623585e-05,202201,RJ,1° - 2022,Sudeste
2022-06-30,685,16615526.0,4.122650104486611e-05,202202,RJ,2° - 2022,Sudeste
2022-09-30,312,16615526.0,1.8777617994157994e-05,202203,RJ,3° - 2022,Sudeste
2022-12-31,402,16615526.0,2.4194238569395876e-05,202204,RJ,4° - 2022,Sudeste
2023-03-31,1462,16615526.0,8.79899920110865e-05,202301,RJ,1° - 2023,Sudeste
2023-06-30,644,16615526.0,3.875892944947996e-05,202302,RJ,2° - 2023,Sudeste
2010-03-31,0,3514952.0,0.0,201001,ES,1° - 2010,Sudeste
2010-06-30,0,3514952.0,0.0,201002,ES,2° - 2010,Sudeste
2010-09-30,0,3514952.0,0.0,201003,ES,3° - 2010,Sudeste
2010-12-31,0,3514952.0,0.0,201004,ES,4° - 2010,Sudeste
2011-03-31,0,3547013.0,0.0,201101,ES,1° - 2011,Sudeste
2011-06-30,0,3547013.0,0.0,201102,ES,2° - 2011,Sudeste
2011-09-30,0,3547013.0,0.0,201103,ES,3° - 2011,Sudeste
2011-12-31,0,3547013.0,0.0,201104,ES,4° - 2011,Sudeste
2012-03-31,0,3578067.0,0.0,201201,ES,1° - 2012,Sudeste
2012-06-30,0,3578067.0,0.0,201202,ES,2° - 2012,Sudeste
2012-09-30,0,3578067.0,0.0,201203,ES,3° - 2012,Sudeste
2012-12-31,0,3578067.0,0.0,201204,ES,4° - 2012,Sudeste
2013-03-31,0,3839366.0,0.0,201301,ES,1° - 2013,Sudeste
2013-06-30,0,3839366.0,0.0,201302,ES,2° - 2013,Sudeste
2013-09-30,0,3839366.0,0.0,201303,ES,3° - 2013,Sudeste
2013-12-31,1,3839366.0,2.604596696433734e-07,201304,ES,4° - 2013,Sudeste
2014-03-31,0,3885049.0,0.0,201401,ES,1° - 2014,Sudeste
2014-06-30,0,3885049.0,0.0,201402,ES,2° - 2014,Sudeste
2014-09-30,1,3885049.0,2.5739701095147065e-07,201403,ES,3° - 2014,Sudeste
2014-12-31,0,3885049.0,0.0,201404,ES,4° - 2014,Sudeste
2015-03-31,3,3929911.0,7.633760662773279e-07,201501,ES,1° - 2015,Sudeste
2015-06-30,17,3929911.0,4.325797708904858e-06,201502,ES,2° - 2015,Sudeste
2015-09-30,8,3929911.0,2.0356695100728745e-06,201503,ES,3° - 2015,Sudeste
2015-12-31,54,3929911.0,1.3740769192991903e-05,201504,ES,4° - 2015,Sudeste
2016-03-31,206,3973697.0,5.184089275050413e-05,201601,ES,1° - 2016,Sudeste
2016-06-30,181,3973697.0,4.554952227107402e-05,201602,ES,2° - 2016,Sudeste
2016-09-30,68,3973697.0,1.7112527704049906e-05,201603,ES,3° - 2016,Sudeste
2016-12-31,145,3973697.0,3.648994878069465e-05,201604,ES,4° - 2016,Sudeste
2017-03-31,712,4016356.0,0.00017727512202603553,201701,ES,1° - 2017,Sudeste
2017-06-30,558,4016356.0,0.00013893190743051662,201702,ES,2° - 2017,Sudeste
2017-09-30,207,4016356.0,5.153925598228842e-05,201703,ES,3° - 2017,Sudeste
2017-12-31,227,4016356.0,5.6518894241446723e-05,201704,ES,4° - 2017,Sudeste
2018-03-31,298,3972388.0,7.501784820616717e-05,201801,ES,1° - 2018,Sudeste
2018-06-30,593,3972388.0,0.0001492804831753595,201802,ES,2° - 2018,Sudeste
2018-09-30,411,3972388.0,0.00010346421346555271,201803,ES,3° - 2018,Sudeste
2018-12-31,274,3972388.0,6.897614231036847e-05,201804,ES,4° - 2018,Sudeste
2019-03-31,462,4018650.0,0.00011496398044119294,201901,ES,1° - 2019,Sudeste
2019-06-30,1395,4018650.0,0.00034713149938412155,201902,ES,2° - 2019,Sudeste
2019-09-30,701,4018650.0,0.00017443668893782737,201903,ES,3° - 2019,Sudeste
2019-12-31,1245,4018650.0,0.0003098055317084095,201904,ES,4° - 2019,Sudeste
2020-03-31,4319,4064052.0,0.0010627324650373568,202001,ES,1° - 2020,Sudeste
2020-06-30,1,4064052.0,2.460598437224721e-07,202002,ES,2° - 2020,Sudeste
2020-09-30,0,4064052.0,0.0,202003,ES,3° - 2020,Sudeste
2020-12-31,1,4064052.0,2.460598437224721e-07,202004,ES,4° - 2020,Sudeste
2021-03-31,6,4108508.0,1.4603841589209513e-06,202101,ES,1° - 2021,Sudeste
2021-06-30,7,4108508.0,1.70378151874111e-06,202102,ES,2° - 2021,Sudeste
2021-09-30,0,4108508.0,0.0,202103,ES,3° - 2021,Sudeste
2021-12-31,0,4108508.0,0.0,202104,ES,4° - 2021,Sudeste
2022-03-31,0,3975100.0,0.0,202201,ES,1° - 2022,Sudeste
2022-06-30,0,3975100.0,0.0,202202,ES,2° - 2022,Sudeste
2022-09-30,0,3975100.0,0.0,202203,ES,3° - 2022,Sudeste
2022-12-31,0,3975100.0,0.0,202204,ES,4° - 2022,Sudeste
2023-03-31,0,3975100.0,0.0,202301,ES,1° - 2023,Sudeste
2023-06-30,0,3975100.0,0.0,202302,ES,2° - 2023,Sudeste
2010-03-31,0,10444526.0,0.0,201001,PR,1° - 2010,Sul
2010-06-30,1,10444526.0,9.574393323354262e-08,201002,PR,2° - 2010,Sul
2010-09-30,0,10444526.0,0.0,201003,PR,3° - 2010,Sul
2010-12-31,1,10444526.0,9.574393323354262e-08,201004,PR,4° - 2010,Sul
2011-03-31,0,10512151.0,0.0,201101,PR,1° - 2011,Sul
2011-06-30,0,10512151.0,0.0,201102,PR,2° - 2011,Sul
2011-09-30,0,10512151.0,0.0,201103,PR,3° - 2011,Sul
2011-12-31,0,10512151.0,0.0,201104,PR,4° - 2011,Sul
2012-03-31,0,10577755.0,0.0,201201,PR,1° - 2012,Sul
2012-06-30,0,10577755.0,0.0,201202,PR,2° - 2012,Sul
2012-09-30,0,10577755.0,0.0,201203,PR,3° - 2012,Sul
2012-12-31,0,10577755.0,0.0,201204,PR,4° - 2012,Sul
2013-03-31,1,10997465.0,9.093004615154493e-08,201301,PR,1° - 2013,Sul
2013-06-30,0,10997465.0,0.0,201302,PR,2° - 2013,Sul
2013-09-30,0,10997465.0,0.0,201303,PR,3° - 2013,Sul
2013-12-31,2,10997465.0,1.8186009230308986e-07,201304,PR,4° - 2013,Sul
2014-03-31,3,11081692.0,2.7071678223866895e-07,201401,PR,1° - 2014,Sul
2014-06-30,0,11081692.0,0.0,201402,PR,2° - 2014,Sul
2014-09-30,0,11081692.0,0.0,201403,PR,3° - 2014,Sul
2014-12-31,0,11081692.0,0.0,201404,PR,4° - 2014,Sul
2015-03-31,34,11163018.0,3.045771313814956e-06,201501,PR,1° - 2015,Sul
2015-06-30,26,11163018.0,2.3291192399761427e-06,201502,PR,2° - 2015,Sul
2015-09-30,31,11163018.0,2.777026786125401e-06,201503,PR,3° - 2015,Sul
2015-12-31,99,11163018.0,8.868569413755312e-06,201504,PR,4° - 2015,Sul
2016-03-31,1865,11242720.0,0.00016588512388461156,201601,PR,1° - 2016,Sul
2016-06-30,482,11242720.0,4.287218751334197e-05,201602,PR,2° - 2016,Sul
2016-09-30,135,11242720.0,1.2007770361620676e-05,201603,PR,3° - 2016,Sul
2016-12-31,222,11242720.0,1.9746111261331776e-05,201604,PR,4° - 2016,Sul
2017-03-31,324,11320892.0,2.8619652939008693e-05,201701,PR,1° - 2017,Sul
2017-06-30,165,11320892.0,1.457482325597665e-05,201702,PR,2° - 2017,Sul
2017-09-30,145,11320892.0,1.2808178012827965e-05,201703,PR,3° - 2017,Sul
2017-12-31,229,11320892.0,2.022808803405244e-05,201704,PR,4° - 2017,Sul
2018-03-31,252,11348937.0,2.2204722785931404e-05,201801,PR,1° - 2018,Sul
2018-06-30,144,11348937.0,1.2688413020532232e-05,201802,PR,2° - 2018,Sul
2018-09-30,89,11348937.0,7.842144158523393e-06,201803,PR,3° - 2018,Sul
2018-12-31,119,11348937.0,1.0485563537800941e-05,201804,PR,4° - 2018,Sul
2019-03-31,303,11433957.0,2.6500012200500667e-05,201901,PR,1° - 2019,Sul
2019-06-30,328,11433957.0,2.8686481854007324e-05,201902,PR,2° - 2019,Sul
2019-09-30,88,11433957.0,7.696373180343427e-06,201903,PR,3° - 2019,Sul
2019-12-31,125,11433957.0,1.0932348267533278e-05,201904,PR,4° - 2019,Sul
2020-03-31,436,11516840.0,3.785760677408039e-05,202001,PR,1° - 2020,Sul
2020-06-30,134,11516840.0,1.1635136026896267e-05,202002,PR,2° - 2020,Sul
2020-09-30,44,11516840.0,3.820492426742058e-06,202003,PR,3° - 2020,Sul
2020-12-31,62,11516840.0,5.383421146772899e-06,202004,PR,4° - 2020,Sul
2021-03-31,265,11597484.0,2.2849783625482907e-05,202101,PR,1° - 2021,Sul
2021-06-30,303,11597484.0,2.6126356371778567e-05,202102,PR,2° - 2021,Sul
2021-09-30,103,11597484.0,8.881236654432979e-06,202103,PR,3° - 2021,Sul
2021-12-31,86,11597484.0,7.415401478458604e-06,202104,PR,4° - 2021,Sul
2022-03-31,127,11835379.0,1.073053934310004e-05,202201,PR,1° - 2022,Sul
2022-06-30,230,11835379.0,1.943326022766149e-05,202202,PR,2° - 2022,Sul
2022-09-30,79,11835379.0,6.674902426022859e-06,202203,PR,3° - 2022,Sul
2022-12-31,97,11835379.0,8.195766269926802e-06,202204,PR,4° - 2022,Sul
2023-03-31,1769,11835379.0,0.00014946711888144857,202301,PR,1° - 2023,Sul
2023-06-30,1844,11835379.0,0.00015580405156438167,202302,PR,2° - 2023,Sul
2010-03-31,5,8452381.0,5.915492924419758e-07,201001,CE,1° - 2010,Nordeste
2010-06-30,4,8452381.0,4.7323943395358067e-07,201002,CE,2° - 2010,Nordeste
2010-09-30,4,8452381.0,4.7323943395358067e-07,201003,CE,3° - 2010,Nordeste
2010-12-31,0,8452381.0,0.0,201004,CE,4° - 2010,Nordeste
2011-03-31,1,8530058.0,1.1723249712956231e-07,201101,CE,1° - 2011,Nordeste
2011-06-30,6,8530058.0,7.033949827773738e-07,201102,CE,2° - 2011,Nordeste
2011-09-30,3,8530058.0,3.516974913886869e-07,201103,CE,3° - 2011,Nordeste
2011-12-31,2,8530058.0,2.3446499425912462e-07,201104,CE,4° - 2011,Nordeste
2012-03-31,1,8606005.0,1.161979338845376e-07,201201,CE,1° - 2012,Nordeste
2012-06-30,8,8606005.0,9.295834710763008e-07,201202,CE,2° - 2012,Nordeste
2012-09-30,1,8606005.0,1.161979338845376e-07,201203,CE,3° - 2012,Nordeste
2012-12-31,2,8606005.0,2.323958677690752e-07,201204,CE,4° - 2012,Nordeste
2013-03-31,1,8778576.0,1.1391369169669431e-07,201301,CE,1° - 2013,Nordeste
2013-06-30,5,8778576.0,5.695684584834715e-07,201302,CE,2° - 2013,Nordeste
2013-09-30,2,8778576.0,2.2782738339338863e-07,201303,CE,3° - 2013,Nordeste
2013-12-31,4,8778576.0,4.5565476678677726e-07,201304,CE,4° - 2013,Nordeste
2014-03-31,7,8842791.0,7.916052748504403e-07,201401,CE,1° - 2014,Nordeste
2014-06-30,18,8842791.0,2.0355564210439892e-06,201402,CE,2° - 2014,Nordeste
2014-09-30,8,8842791.0,9.046917426862175e-07,201403,CE,3° - 2014,Nordeste
2014-12-31,0,8842791.0,0.0,201404,CE,4° - 2014,Nordeste
2015-03-31,42,8904459.0,4.716737984868031e-06,201501,CE,1° - 2015,Nordeste
2015-06-30,366,8904459.0,4.1103002439564266e-05,201502,CE,2° - 2015,Nordeste
2015-09-30,115,8904459.0,1.2914877815710083e-05,201503,CE,3° - 2015,Nordeste
2015-12-31,196,8904459.0,2.2011443929384145e-05,201504,CE,4° - 2015,Nordeste
2016-03-31,4415,8963663.0,0.000492544175299763,201601,CE,1° - 2016,Nordeste
2016-06-30,33619,8963663.0,0.0037505872320277994,201602,CE,2° - 2016,Nordeste
2016-09-30,11582,8963663.0,0.001292105693844135,201603,CE,3° - 2016,Nordeste
2016-12-31,4122,8963663.0,0.00045985664565925785,201604,CE,4° - 2016,Nordeste
2017-03-31,27103,9020460.0,0.0030046139553858674,201701,CE,1° - 2017,Nordeste
2017-06-30,101984,9020460.0,0.011305853581746385,201702,CE,2° - 2017,Nordeste
2017-09-30,8986,9020460.0,0.0009961797957088662,201703,CE,3° - 2017,Nordeste
2017-12-31,1793,9020460.0,0.0001987703509577117,201704,CE,4° - 2017,Nordeste
2018-03-31,2055,9075649.0,0.00022643008780969825,201801,CE,1° - 2018,Nordeste
2018-06-30,1912,9075649.0,0.00021067363887695525,201802,CE,2° - 2018,Nordeste
2018-09-30,904,9075649.0,9.96072016447529e-05,201803,CE,3° - 2018,Nordeste
2018-12-31,392,9075649.0,4.319250336807869e-05,201804,CE,4° - 2018,Nordeste
2019-03-31,1567,9132078.0,0.00017159292769947869,201901,CE,1° - 2019,Nordeste
2019-06-30,3016,9132078.0,0.00033026437137308727,201902,CE,2° - 2019,Nordeste
2019-09-30,841,9132078.0,9.209294970980318e-05,201903,CE,3° - 2019,Nordeste
2019-12-31,357,9132078.0,3.9092964383352836e-05,201904,CE,4° - 2019,Nordeste
2020-03-31,1095,9187103.0,0.00011918882372386594,202001,CE,1° - 2020,Nordeste
2020-06-30,1295,9187103.0,0.0001409584718926086,202002,CE,2° - 2020,Nordeste
2020-09-30,949,9187103.0,0.00010329698056068382,202003,CE,3° - 2020,Nordeste
2020-12-31,361,9187103.0,3.9294214944580466e-05,202004,CE,4° - 2020,Nordeste
2021-03-31,1302,9240580.0,0.00014090024652132225,202101,CE,1° - 2021,Nordeste
2021-06-30,4010,9240580.0,0.00043395544435522447,202102,CE,2° - 2021,Nordeste
2021-09-30,3489,9240580.0,0.00037757370208363545,202103,CE,3° - 2021,Nordeste
2021-12-31,1110,9240580.0,0.00012012232998361575,202104,CE,4° - 2021,Nordeste
2022-03-31,15455,8936431.0,0.0017294376244834208,202201,CE,1° - 2022,Nordeste
2022-06-30,50960,8936431.0,0.0057025002487010755,202202,CE,2° - 2022,Nordeste
2022-09-30,12150,8936431.0,0.0013596031793900718,202203,CE,3° - 2022,Nordeste
2022-12-31,1649,8936431.0,0.00018452556730981306,202204,CE,4° - 2022,Nordeste
2023-03-31,3550,8936431.0,0.00039725031167364244,202301,CE,1° - 2023,Nordeste
2023-06-30,2614,8936431.0,0.00029251051118729616,202302,CE,2° - 2023,Nordeste
2010-03-31,3,6574789.0,4.56288407126069e-07,201001,MA,1° - 2010,Nordeste
2010-06-30,7,6574789.0,1.0646729499608276e-06,201002,MA,2° - 2010,Nordeste
2010-09-30,1,6574789.0,1.5209613570868965e-07,201003,MA,3° - 2010,Nordeste
2010-12-31,1,6574789.0,1.5209613570868965e-07,201004,MA,4° - 2010,Nordeste
2011-03-31,1,6645665.0,1.5047403081557677e-07,201101,MA,1° - 2011,Nordeste
2011-06-30,1,6645665.0,1.5047403081557677e-07,201102,MA,2° - 2011,Nordeste
2011-09-30,0,6645665.0,0.0,201103,MA,3° - 2011,Nordeste
2011-12-31,0,6645665.0,0.0,201104,MA,4° - 2011,Nordeste
2012-03-31,0,6714314.0,0.0,201201,MA,1° - 2012,Nordeste
2012-06-30,2,6714314.0,2.9787108556436294e-07,201202,MA,2° - 2012,Nordeste
2012-09-30,1,6714314.0,1.4893554278218147e-07,201203,MA,3° - 2012,Nordeste
2012-12-31,1,6714314.0,1.4893554278218147e-07,201204,MA,4° - 2012,Nordeste
2013-03-31,1,6794301.0,1.4718217517887417e-07,201301,MA,1° - 2013,Nordeste
2013-06-30,0,6794301.0,0.0,201302,MA,2° - 2013,Nordeste
2013-09-30,1,6794301.0,1.4718217517887417e-07,201303,MA,3° - 2013,Nordeste
2013-12-31,4,6794301.0,5.887287007154967e-07,201304,MA,4° - 2013,Nordeste
2014-03-31,5,6850884.0,7.298328215745589e-07,201401,MA,1° - 2014,Nordeste
2014-06-30,2,6850884.0,2.9193312862982354e-07,201402,MA,2° - 2014,Nordeste
2014-09-30,0,6850884.0,0.0,201403,MA,3° - 2014,Nordeste
2014-12-31,1,6850884.0,1.4596656431491177e-07,201404,MA,4° - 2014,Nordeste
2015-03-31,94,6904241.0,1.3614820224265056e-05,201501,MA,1° - 2015,Nordeste
2015-06-30,58,6904241.0,8.400633755397588e-06,201502,MA,2° - 2015,Nordeste
2015-09-30,20,6904241.0,2.896770260481927e-06,201503,MA,3° - 2015,Nordeste
2015-12-31,433,6904241.0,6.271507613943372e-05,201504,MA,4° - 2015,Nordeste
2016-03-31,4322,6954036.0,0.000621509580910999,201601,MA,1° - 2016,Nordeste
2016-06-30,9339,6954036.0,0.0013429611235834845,201602,MA,2° - 2016,Nordeste
2016-09-30,608,6954036.0,8.743124136832193e-05,201603,MA,3° - 2016,Nordeste
2016-12-31,285,6954036.0,4.098339439140091e-05,201604,MA,4° - 2016,Nordeste
2017-03-31,3495,7000229.0,0.0004992693810445344,201701,MA,1° - 2017,Nordeste
2017-06-30,3571,7000229.0,0.000510126168729623,201702,MA,2° - 2017,Nordeste
2017-09-30,629,7000229.0,8.985420334106213e-05,201703,MA,3° - 2017,Nordeste
2017-12-31,234,7000229.0,3.34274778725096e-05,201704,MA,4° - 2017,Nordeste
2018-03-31,297,7035055.0,4.221715395259881e-05,201801,MA,1° - 2018,Nordeste
2018-06-30,391,7035055.0,5.557881210594658e-05,201802,MA,2° - 2018,Nordeste
2018-09-30,118,7035055.0,1.6773145341436562e-05,201803,MA,3° - 2018,Nordeste
2018-12-31,85,7035055.0,1.2082350457814474e-05,201804,MA,4° - 2018,Nordeste
2019-03-31,460,7075181.0,6.501600453755176e-05,201901,MA,1° - 2019,Nordeste
2019-06-30,385,7075181.0,5.441556901512484e-05,201902,MA,2° - 2019,Nordeste
2019-09-30,77,7075181.0,1.0883113803024969e-05,201903,MA,3° - 2019,Nordeste
2019-12-31,47,7075181.0,6.6429395940542014e-06,201904,MA,4° - 2019,Nordeste
2020-03-31,123,7114598.0,1.728839774221959e-05,202001,MA,1° - 2020,Nordeste
2020-06-30,62,7114598.0,8.714476910712314e-06,202002,MA,2° - 2020,Nordeste
2020-09-30,36,7114598.0,5.060018851381343e-06,202003,MA,3° - 2020,Nordeste
2020-12-31,31,7114598.0,4.357238455356157e-06,202004,MA,4° - 2020,Nordeste
2021-03-31,78,7153262.0,1.09041161920254e-05,202101,MA,1° - 2021,Nordeste
2021-06-30,91,7153262.0,1.27214688906963e-05,202102,MA,2° - 2021,Nordeste
2021-09-30,110,7153262.0,1.537759975798454e-05,202103,MA,3° - 2021,Nordeste
2021-12-31,246,7153262.0,3.4389904913310875e-05,202104,MA,4° - 2021,Nordeste
2022-03-31,664,6800605.0,9.76383718801489e-05,202201,MA,1° - 2022,Nordeste
2022-06-30,1617,6800605.0,0.0002377729628466879,202202,MA,2° - 2022,Nordeste
2022-09-30,958,6800605.0,0.00014086981967045579,202203,MA,3° - 2022,Nordeste
2022-12-31,341,6800605.0,5.014259760712466e-05,202204,MA,4° - 2022,Nordeste
2023-03-31,1476,6800605.0,0.0002170395133962346,202301,MA,1° - 2023,Nordeste
2023-06-30,1078,6800605.0,0.0001585153085644586,202302,MA,2° - 2023,Nordeste
2010-03-31,0,19597330.0,0.0,201001,MG,1° - 2010,Sudeste
2010-06-30,2,19597330.0,1.0205471867851386e-07,201002,MG,2° - 2010,Sudeste
2010-09-30,0,19597330.0,0.0,201003,MG,3° - 2010,Sudeste
2010-12-31,0,19597330.0,0.0,201004,MG,4° - 2010,Sudeste
2011-03-31,1,19728252.0,5.068872802314163e-08,201101,MG,1° - 2011,Sudeste
2011-06-30,1,19728252.0,5.068872802314163e-08,201102,MG,2° - 2011,Sudeste
2011-09-30,1,19728252.0,5.068872802314163e-08,201103,MG,3° - 2011,Sudeste
2011-12-31,0,19728252.0,0.0,201104,MG,4° - 2011,Sudeste
2012-03-31,3,19855332.0,1.510929154949411e-07,201201,MG,1° - 2012,Sudeste
2012-06-30,2,19855332.0,1.0072861032996073e-07,201202,MG,2° - 2012,Sudeste
2012-09-30,0,19855332.0,0.0,201203,MG,3° - 2012,Sudeste
2012-12-31,1,19855332.0,5.036430516498037e-08,201204,MG,4° - 2012,Sudeste
2013-03-31,3,20593356.0,1.4567805266902587e-07,201301,MG,1° - 2013,Sudeste
2013-06-30,0,20593356.0,0.0,201302,MG,2° - 2013,Sudeste
2013-09-30,1,20593356.0,4.855935088967529e-08,201303,MG,3° - 2013,Sudeste
2013-12-31,1,20593356.0,4.855935088967529e-08,201304,MG,4° - 2013,Sudeste
2014-03-31,7,20734097.0,3.3760814372576727e-07,201401,MG,1° - 2014,Sudeste
2014-06-30,4,20734097.0,1.92918939271867e-07,201402,MG,2° - 2014,Sudeste
2014-09-30,0,20734097.0,0.0,201403,MG,3° - 2014,Sudeste
2014-12-31,0,20734097.0,0.0,201404,MG,4° - 2014,Sudeste
2015-03-31,51,20869101.0,2.443804359373219e-06,201501,MG,1° - 2015,Sudeste
2015-06-30,57,20869101.0,2.7313107545935976e-06,201502,MG,2° - 2015,Sudeste
2015-09-30,10,20869101.0,4.791773253672979e-07,201503,MG,3° - 2015,Sudeste
2015-12-31,96,20869101.0,4.6001023235260586e-06,201504,MG,4° - 2015,Sudeste
2016-03-31,1417,20997560.0,6.748403147794316e-05,201601,MG,1° - 2016,Sudeste
2016-06-30,765,20997560.0,3.643280457348378e-05,201602,MG,2° - 2016,Sudeste
2016-09-30,80,20997560.0,3.8099664913447086e-06,201603,MG,3° - 2016,Sudeste
2016-12-31,237,20997560.0,1.12870257306087e-05,201604,MG,4° - 2016,Sudeste
2017-03-31,12638,21119536.0,0.0005984032982542798,201701,MG,1° - 2017,Sudeste
2017-06-30,6235,21119536.0,0.00029522428901847085,201702,MG,2° - 2017,Sudeste
2017-09-30,1095,21119536.0,5.184772998800731e-05,201703,MG,3° - 2017,Sudeste
2017-12-31,984,21119536.0,4.659193270155178e-05,201704,MG,4° - 2017,Sudeste
2018-03-31,4837,21040662.0,0.00022988820408787519,201801,MG,1° - 2018,Sudeste
2018-06-30,7262,21040662.0,0.0003451412317730307,201802,MG,2° - 2018,Sudeste
2018-09-30,672,21040662.0,3.193815859976269e-05,201803,MG,3° - 2018,Sudeste
2018-12-31,456,21040662.0,2.1672321906981823e-05,201804,MG,4° - 2018,Sudeste
2019-03-31,1854,21168791.0,8.758176128244641e-05,201901,MG,1° - 2019,Sudeste
2019-06-30,2375,21168791.0,0.00011219346442600335,201902,MG,2° - 2019,Sudeste
2019-09-30,455,21168791.0,2.1493905816350115e-05,201903,MG,3° - 2019,Sudeste
2019-12-31,403,21168791.0,1.9037459437338676e-05,201904,MG,4° - 2019,Sudeste
2020-03-31,1291,21292666.0,6.063120512950328e-05,202001,MG,1° - 2020,Sudeste
2020-06-30,1779,21292666.0,8.354989459751072e-05,202002,MG,2° - 2020,Sudeste
2020-09-30,579,21292666.0,2.719246147945964e-05,202003,MG,3° - 2020,Sudeste
2020-12-31,1526,21292666.0,7.16678691151216e-05,202004,MG,4° - 2020,Sudeste
2021-03-31,5636,21411923.0,0.0002632178342879339,202101,MG,1° - 2021,Sudeste
2021-06-30,7788,21411923.0,0.00036372258577615845,202102,MG,2° - 2021,Sudeste
2021-09-30,1439,21411923.0,6.720554711503492e-05,202103,MG,3° - 2021,Sudeste
2021-12-31,707,21411923.0,3.301898666457936e-05,202104,MG,4° - 2021,Sudeste
2022-03-31,3715,20732660.0,0.00017918588352869338,202201,MG,1° - 2022,Sudeste
2022-06-30,6167,20732660.0,0.0002974533899653976,202202,MG,2° - 2022,Sudeste
