data_iniSE,casos,pop,inc,trimestre,UF,trimestre-tick,regiao
2022-12-31,2258,1584306.0,0.001425229722036021,202204,TO,4° - 2022,Norte
2023-03-31,11886,1584306.0,0.007502338563383589,202301,TO,1° - 2023,Norte
2023-06-30,6994,1584306.0,0.004414551229371093,202302,TO,2° - 2023,Norte
2010-03-31,10,2570160.0,3.8908083543436985e-06,201001,DF,1° - 2010,Centro-Oeste
2010-06-30,8,2570160.0,3.1126466834749586e-06,201002,DF,2° - 2010,Centro-Oeste
2010-09-30,1,2570160.0,3.890808354343698e-07,201003,DF,3° - 2010,Centro-Oeste
2010-12-31,4,2570160.0,1.5563233417374793e-06,201004,DF,4° - 2010,Centro-Oeste
2011-03-31,2376,2609997.0,0.0009103458739607746,201101,DF,1° - 2011,Centro-Oeste
2011-06-30,2177,2609997.0,0.0008341005755945313,201102,DF,2° - 2011,Centro-Oeste
2011-09-30,835,2609997.0,0.0003199237393759456,201103,DF,3° - 2011,Centro-Oeste
2011-12-31,817,2609997.0,0.0003130271797247277,201104,DF,4° - 2011,Centro-Oeste
2012-03-31,1272,2648532.0,0.00048026604926804735,201201,DF,1° - 2012,Centro-Oeste
2012-06-30,1060,2648532.0,0.0004002217077233728,201202,DF,2° - 2012,Centro-Oeste
2012-09-30,569,2648532.0,0.00021483599216471616,201203,DF,3° - 2012,Centro-Oeste
2012-12-31,561,2648532.0,0.0002118154509743511,201204,DF,4° - 2012,Centro-Oeste
2013-03-31,4889,2789761.0,0.0017524798719316815,201301,DF,1° - 2013,Centro-Oeste
2013-06-30,10015,2789761.0,0.0035899132578023707,201302,DF,2° - 2013,Centro-Oeste
2013-09-30,1809,2789761.0,0.0006484426443698941,201303,DF,3° - 2013,Centro-Oeste
2013-12-31,1203,2789761.0,0.00043121973531065925,201304,DF,4° - 2013,Centro-Oeste
2014-03-31,5342,2852372.0,0.0018728272469369354,201401,DF,1° - 2014,Centro-Oeste
2014-06-30,10570,2852372.0,0.0037056877574173355,201402,DF,2° - 2014,Centro-Oeste
2014-09-30,1168,2852372.0,0.0004094837559757283,201403,DF,3° - 2014,Centro-Oeste
2014-12-31,558,2852372.0,0.00019562665739251403,201404,DF,4° - 2014,Centro-Oeste
2015-03-31,3381,2914830.0,0.0011599304247589053,201501,DF,1° - 2015,Centro-Oeste
2015-06-30,7731,2914830.0,0.00265229876184889,201502,DF,2° - 2015,Centro-Oeste
2015-09-30,590,2914830.0,0.00020241317675473355,201503,DF,3° - 2015,Centro-Oeste
2015-12-31,764,2914830.0,0.0002621079102383329,201504,DF,4° - 2015,Centro-Oeste
2016-03-31,14510,2977216.0,0.004873680646617511,201601,DF,1° - 2016,Centro-Oeste
2016-06-30,5959,2977216.0,0.0020015343193103895,201602,DF,2° - 2016,Centro-Oeste
2016-09-30,486,2977216.0,0.00016323975149938735,201603,DF,3° - 2016,Centro-Oeste
2016-12-31,578,2977216.0,0.00019414110363507385,201604,DF,4° - 2016,Centro-Oeste
2017-03-31,1756,3039444.0,0.0005777372440485826,201701,DF,1° - 2017,Centro-Oeste
2017-06-30,2993,3039444.0,0.0009847195737115078,201702,DF,2° - 2017,Centro-Oeste
2017-09-30,617,3039444.0,0.00020299765351820926,201703,DF,3° - 2017,Centro-Oeste
2017-12-31,645,3039444.0,0.00021220986469893836,201704,DF,4° - 2017,Centro-Oeste
2018-03-31,1035,2974703.0,0.00034793389457703845,201801,DF,1° - 2018,Centro-Oeste
2018-06-30,1251,2974703.0,0.000420546185619203,201802,DF,2° - 2018,Centro-Oeste
2018-09-30,544,2974703.0,0.00018287539966174775,201803,DF,3° - 2018,Centro-Oeste
2018-12-31,1204,2974703.0,0.00040474628895725053,201804,DF,4° - 2018,Centro-Oeste
2019-03-31,10792,3015268.0,0.003579118008747481,201901,DF,1° - 2019,Centro-Oeste
2019-06-30,28746,3015268.0,0.00953348093768116,201902,DF,2° - 2019,Centro-Oeste
2019-09-30,2497,3015268.0,0.0008281187609194274,201903,DF,3° - 2019,Centro-Oeste
2019-12-31,2111,3015268.0,0.0007001036060476217,201904,DF,4° - 2019,Centro-Oeste
2020-03-31,23078,3055149.0,0.007553805068099788,202001,DF,1° - 2020,Centro-Oeste
2020-06-30,28353,3055149.0,0.009280398435559117,202002,DF,2° - 2020,Centro-Oeste
2020-09-30,4528,3055149.0,0.001482088107650396,202003,DF,3° - 2020,Centro-Oeste
2020-12-31,3440,3055149.0,0.0011259679969782162,202004,DF,4° - 2020,Centro-Oeste
2021-03-31,7128,3094325.0,0.002303571861391418,202101,DF,1° - 2021,Centro-Oeste
2021-06-30,10945,3094325.0,0.003537120373587131,202102,DF,2° - 2021,Centro-Oeste
2021-09-30,4604,3094325.0,0.0014878850799447375,202103,DF,3° - 2021,Centro-Oeste
2021-12-31,7492,3094325.0,0.0024212065636285782,202104,DF,4° - 2021,Centro-Oeste
2022-03-31,28051,2923369.0,0.009595435950781444,202201,DF,1° - 2022,Centro-Oeste
2022-06-30,40119,2923369.0,0.01372354978109161,202202,DF,2° - 2022,Centro-Oeste
2022-09-30,7568,2923369.0,0.0025887939565617615,202203,DF,3° - 2022,Centro-Oeste
2022-12-31,9190,2923369.0,0.0031436332532772974,202204,DF,4° - 2022,Centro-Oeste
2023-03-31,15665,2923369.0,0.005358543516059724,202301,DF,1° - 2023,Centro-Oeste
2023-06-30,11301,2923369.0,0.003865745309606827,202302,DF,2° - 2023,Centro-Oeste
2010-03-31,55,14016906.0,3.923833119805469e-06,201001,BA,1° - 2010,Nordeste
2010-06-30,6,14016906.0,4.280545221605966e-07,201002,BA,2° - 2010,Nordeste
2010-09-30,0,14016906.0,0.0,201003,BA,3° - 2010,Nordeste
2010-12-31,2,14016906.0,1.4268484072019888e-07,201004,BA,4° - 2010,Nordeste
2011-03-31,20860,14097333.0,0.0014797125101606097,201101,BA,1° - 2011,Nordeste
2011-06-30,23844,14097333.0,0.001691383753224812,201102,BA,2° - 2011,Nordeste
2011-09-30,6229,14097333.0,0.0004418566263562051,201103,BA,3° - 2011,Nordeste
2011-12-31,5638,14097333.0,0.0003999338030817602,201104,BA,4° - 2011,Nordeste
2012-03-31,28036,14175341.0,0.0019778007456751835,201201,BA,1° - 2012,Nordeste
2012-06-30,33576,14175341.0,0.0023686202681120687,201202,BA,2° - 2012,Nordeste
2012-09-30,8256,14175341.0,0.0005824198514871705,201203,BA,3° - 2012,Nordeste
2012-12-31,3976,14175341.0,0.0002804870796406238,201204,BA,4° - 2012,Nordeste
2013-03-31,51112,15044137.0,0.003397469725249112,201301,BA,1° - 2013,Nordeste
2013-06-30,25875,15044137.0,0.0017199391364223816,201302,BA,2° - 2013,Nordeste
2013-09-30,4564,15044137.0,0.0003033739987877005,201303,BA,3° - 2013,Nordeste
2013-12-31,2576,15044137.0,0.00017122949624827265,201304,BA,4° - 2013,Nordeste
2014-03-31,6625,15126371.0,0.00043797682867886817,201401,BA,1° - 2014,Nordeste
2014-06-30,10832,15126371.0,0.0007161003786036981,201402,BA,2° - 2014,Nordeste
2014-09-30,4234,15126371.0,0.00027990851209454005,201403,BA,3° - 2014,Nordeste
2014-12-31,2739,15126371.0,0.00018107449566059168,201404,BA,4° - 2014,Nordeste
2015-03-31,21349,15203934.0,0.0014041760507510753,201501,BA,1° - 2015,Nordeste
2015-06-30,33934,15203934.0,0.002231922343256686,201502,BA,2° - 2015,Nordeste
2015-09-30,13704,15203934.0,0.0009013456648785768,201503,BA,3° - 2015,Nordeste
2015-12-31,9653,15203934.0,0.0006349014669492777,201504,BA,4° - 2015,Nordeste
2016-03-31,60189,15276566.0,0.0039399561393574966,201601,BA,1° - 2016,Nordeste
2016-06-30,14786,15276566.0,0.0009678876784219699,201602,BA,2° - 2016,Nordeste
2016-09-30,2754,15276566.0,0.00018027611702787133,201603,BA,3° - 2016,Nordeste
2016-12-31,3415,15276566.0,0.00022354500350405974,201604,BA,4° - 2016,Nordeste
2017-03-31,7248,15344447.0,0.00047235328845672965,201701,BA,1° - 2017,Nordeste
2017-06-30,4209,15344447.0,0.0002743011853082747,201702,BA,2° - 2017,Nordeste
2017-09-30,1961,15344447.0,0.0001277986753123133,201703,BA,3° - 2017,Nordeste
2017-12-31,1630,15344447.0,0.00010622735377821045,201704,BA,4° - 2017,Nordeste
2018-03-31,3471,14812617.0,0.00023432726303528945,201801,BA,1° - 2018,Nordeste
2018-06-30,5746,14812617.0,0.0003879125477962469,201802,BA,2° - 2018,Nordeste
2018-09-30,2368,14812617.0,0.00015986371618195488,201803,BA,3° - 2018,Nordeste
2018-12-31,2629,14812617.0,0.0001774838301699153,201804,BA,4° - 2018,Nordeste
2019-03-31,18662,14873064.0,0.0012547515427890313,201901,BA,1° - 2019,Nordeste
2019-06-30,40286,14873064.0,0.002708655055878197,201902,BA,2° - 2019,Nordeste
2019-09-30,16701,14873064.0,0.0011229024496902588,201903,BA,3° - 2019,Nordeste
2019-12-31,7185,14873064.0,0.0004830880846071798,201904,BA,4° - 2019,Nordeste
2020-03-31,26504,14930634.0,0.00177514230139189,202001,BA,1° - 2020,Nordeste
2020-06-30,63222,14930634.0,0.0042343814736869176,202002,BA,2° - 2020,Nordeste
2020-09-30,11106,14930634.0,0.0007438398128304532,202003,BA,3° - 2020,Nordeste
2020-12-31,3110,14930634.0,0.00020829658003806135,202004,BA,4° - 2020,Nordeste
2021-03-31,16677,14985284.0,0.001112891821069257,202101,BA,1° - 2021,Nordeste
2021-06-30,14551,14985284.0,0.0009710193013358973,202102,BA,2° - 2021,Nordeste
2021-09-30,3606,14985284.0,0.00024063608003692155,202103,BA,3° - 2021,Nordeste
2021-12-31,4461,14985284.0,0.0002976920557528306,202104,BA,4° - 2021,Nordeste
2022-03-31,17805,14659023.0,0.00121461027791552,202201,BA,1° - 2022,Nordeste
2022-06-30,28549,14659023.0,0.0019475377042521866,202202,BA,2° - 2022,Nordeste
2022-09-30,6915,14659023.0,0.00047172311551731653,202203,BA,3° - 2022,Nordeste
2022-12-31,5194,14659023.0,0.0003543210212576923,202204,BA,4° - 2022,Nordeste
2023-03-31,25323,14659023.0,0.00172746846771439,202301,BA,1° - 2023,Nordeste
2023-06-30,17511,14659023.0,0.001194554371051877,202302,BA,2° - 2023,Nordeste
