date,temp_med,precip_med,pressao_med,umid_med,temp_max,trimestre,state,region,trimestre_tick
2008-06-30,21.498486296260225,0.16451344391761083,1.0011109370042852,79.20426478028827,26.409173513829376,200802,MG,Sudeste,2008-02
2008-09-30,19.214128937856827,0.02003530099403821,1.0065852151822574,65.57227068730786,25.595056079051382,200803,MG,Sudeste,2008-03
2008-12-31,22.987399393038434,0.30303535728828473,1.000274218230602,74.90090730021754,27.749648566110707,200804,MG,Sudeste,2008-04
2009-03-31,24.0128812347541,0.2619486559422155,1.0000168005770493,77.0001167820765,28.99827738754098,200901,MG,Sudeste,2009-01
2009-06-30,20.108689016774683,0.08534039959546207,1.003268051486847,78.46060085779641,24.95077334731224,200902,MG,Sudeste,2009-02
2009-09-30,20.788152969922415,0.04642886431424551,1.0047841384844298,69.52530523562547,26.669695933361677,200903,MG,Sudeste,2009-03
2009-12-31,22.99060073234447,0.45487337840949965,0.9988025888834384,81.9283672299307,27.104964405746323,200904,MG,Sudeste,2009-04
2010-03-31,24.385011033268203,0.17302966191477073,1.0004938290888368,74.62825850900091,29.416136125973686,201001,MG,Sudeste,2010-01
2010-06-30,19.955398380499336,0.05777024499909022,1.00433053097703,74.19788241020059,25.55959484792523,201002,MG,Sudeste,2010-02
2010-09-30,19.978118830559662,0.024524078729150082,1.0062120101999337,62.9961898934961,26.255123576787806,201003,MG,Sudeste,2010-03
2010-12-31,22.84858259033972,0.29687698566737053,0.9989079809999235,76.90897329468882,27.60415527849279,201004,MG,Sudeste,2010-04
2011-03-31,23.596895362394164,0.24295677292274007,0.9995223124936825,76.65816702443664,28.221289394620293,201101,MG,Sudeste,2011-01
2011-06-30,19.906358556858148,0.05666590726498497,1.0040075220174434,75.77300991356942,25.261323129748913,201102,MG,Sudeste,2011-02
2011-09-30,20.106408210758705,0.010259442635741729,1.0055051026006676,62.02022705076711,26.686645126433557,201103,MG,Sudeste,2011-03
2011-12-31,21.550136847902547,0.3087757756306333,1.000719960555966,78.06499329440848,25.965554102534533,201104,MG,Sudeste,2011-04
2012-03-31,23.05575312344279,0.19797633325154604,1.0012167181979568,74.08840724506912,27.890936850211922,201201,MG,Sudeste,2012-01
2012-06-30,20.52494115217139,0.07055626757878018,1.0042647289308582,76.18697443881324,25.630212590443556,201202,MG,Sudeste,2012-02
2012-09-30,19.87054730974438,0.024463713379598323,1.006901681808451,64.35944408082726,25.967872363818238,201203,MG,Sudeste,2012-03
2012-12-31,23.474818533832,0.20040150444610472,1.0002186409025688,71.4762026995387,28.623000800168203,201204,MG,Sudeste,2012-04
2013-03-31,23.451243222971215,0.25070772448999085,1.0010028293066302,76.90998172529635,28.072079184902954,201301,MG,Sudeste,2013-01
2013-06-30,20.166684665253854,0.07525608996989608,1.0043217193789213,77.47860338629015,25.167558928539222,201302,MG,Sudeste,2013-02
2013-09-30,20.075882656279624,0.034567429269007556,1.0058457763560835,66.72716206200622,26.107611534207912,201303,MG,Sudeste,2013-03
2013-12-31,22.62536523600209,0.2709134855170775,1.0006878123312861,75.5015698771599,27.244963302455528,201304,MG,Sudeste,2013-04
2014-03-31,24.034351430610915,0.11143592377299723,1.001754496822066,70.4983164011072,29.159999506083107,201401,MG,Sudeste,2014-01
2014-06-30,20.79874438384886,0.04668251816398932,1.0042687813716296,72.93570641897375,26.32797525806784,201402,MG,Sudeste,2014-02
2014-09-30,20.435599928908204,0.032057994295810965,1.0064942704421733,63.616111993450225,26.590732590919515,201403,MG,Sudeste,2014-03
2014-12-31,23.35190513981982,0.1899491998705565,1.0016949850365717,69.07218753170396,28.45187192940517,201404,MG,Sudeste,2014-04
2015-03-31,24.39382425461769,0.17929494890966655,1.0013378167612348,71.82142537453433,29.45933137682689,201501,MG,Sudeste,2015-01
2015-06-30,20.66088796680752,0.06660386527020155,1.005042483485436,76.68345904031021,25.58342316258068,201502,MG,Sudeste,2015-02
2015-09-30,21.177960638309802,0.04378090045864247,1.0051964674227791,66.62587458064885,27.169263563446147,201503,MG,Sudeste,2015-03
2015-12-31,25.012469445410062,0.1840713775131771,1.0008831280329018,67.99646131631327,30.49767053954075,201504,MG,Sudeste,2015-04
2016-03-31,24.410186312832536,0.25169111585382603,1.0012945452627444,75.49103978123752,29.174941421769322,201601,MG,Sudeste,2016-01
2016-06-30,21.267104840895097,0.04570769929418818,1.0049422740078326,71.46706823690144,26.855895763600994,201602,MG,Sudeste,2016-02
2016-09-30,20.997524324449515,0.030830984606998648,1.005323382938223,63.710669242507265,27.3378489138399,201603,MG,Sudeste,2016-03
2016-12-31,23.244695612269993,0.24511038712793426,1.000860086950023,73.82902487457311,28.100635592971102,201604,MG,Sudeste,2016-04
2017-03-31,24.097653960700793,0.15764241838661192,1.0009945522958186,72.48442714560375,29.022093028031783,201701,MG,Sudeste,2017-01
2017-06-30,20.83096459042423,0.04597532226730749,1.0045854997571595,74.19177390153692,25.943501344060394,201702,MG,Sudeste,2017-02
2017-09-30,19.479910740009686,0.0157959898032972,1.0079373973238952,63.14916459525206,25.468258056647894,201703,MG,Sudeste,2017-03
2017-12-31,23.367356805456446,0.20390477662038306,1.00045903881365,71.77364678288903,28.210448179953108,201704,MG,Sudeste,2017-04
2018-03-31,23.973780518353525,0.2452197353263217,1.000194881343754,76.21874384409274,28.759549657678782,201801,MG,Sudeste,2018-01
2018-06-30,20.535302772464345,0.044878127596743325,1.0054402793495485,74.2314359254087,25.771149420358658,201802,MG,Sudeste,2018-02
2018-09-30,20.530654961504155,0.046756494079739676,1.0051654497806972,67.22029424157705,26.54429963394541,201803,MG,Sudeste,2018-03
2018-12-31,23.10493896941103,0.24784517010805193,1.001256552744406,76.0937050128192,27.72101956470768,201804,MG,Sudeste,2018-04
2019-03-31,24.57496840143285,0.16795082095429806,1.0016414745313273,73.15962588147714,29.622088149719943,201901,MG,Sudeste,2019-01
2019-06-30,21.603896583847572,0.055834612583247054,1.004167171425866,75.12197735309122,26.935572251033843,201902,MG,Sudeste,2019-02
2019-09-30,20.43924735020261,0.032240308383898963,1.0065707895694225,64.45081654245885,26.70940735756792,201903,MG,Sudeste,2019-03
2019-12-31,23.690036612614048,0.18760309099653819,1.000839843476859,69.91013089703858,28.82627511744992,201904,MG,Sudeste,2019-04
2020-03-31,23.261793565386547,0.32020748246027464,1.0009681803692205,78.39877721422774,27.74776145697796,202001,MG,Sudeste,2020-01
2020-06-30,19.67193110109117,0.05415738235388015,1.0053638973328782,75.6910994783376,25.156885395050434,202002,MG,Sudeste,2020-02
2020-09-30,20.30821897936312,0.02043575231845939,1.0060391474959223,63.5342497051965,26.690780905416943,202003,MG,Sudeste,2020-03
2020-12-31,23.092123565555074,0.22734301194469816,1.0011166709444925,72.2154879512972,28.047177408073807,202004,MG,Sudeste,2020-04
2021-03-31,23.394092159802007,0.2076022289243785,1.0007029990711216,73.69933938930572,28.435144374378012,202101,MG,Sudeste,2021-01
2021-06-30,20.051385850630613,0.029796758504936887,1.004470168651173,71.10688164004226,25.939853464759157,202102,MG,Sudeste,2021-02
2021-09-30,20.2455944667427,0.013801646651265381,1.0062847154549162,59.4917539036011,26.869341281398135,202103,MG,Sudeste,2021-03
2021-12-31,22.29173514312656,0.30736079381467063,1.000492264793185,76.29569255687089,26.735890742462665,202104,MG,Sudeste,2021-04
2022-03-31,23.35872614822196,0.2717290307790583,1.0009025684460076,76.16127535111372,28.1732653087925,202201,MG,Sudeste,2022-01
2022-06-30,19.978141282617266,0.031930820568192485,1.0041607977154967,70.18170145815029,26.0342052447084,202202,MG,Sudeste,2022-02
2022-09-30,19.847800025772212,0.031045186786032047,1.0058666401366023,62.73516445217646,26.161669337287833,202203,MG,Sudeste,2022-03
2022-12-31,22.186347535660584,0.26530883188867865,1.0010623274980888,74.45746364139355,26.885312856790613,202204,MG,Sudeste,2022-04
2023-03-31,23.44927127360297,0.22399112703681714,1.001708801083366,75.67997678369156,28.39718053806174,202301,MG,Sudeste,2023-01
2023-06-30,19.967124708675264,0.04863769376966961,1.0049540193699034,73.79790049131056,25.61517157805676,202302,MG,Sudeste,2023-02
2023-09-30,18.889945922782335,0.01896500423936014,1.0075265082606486,67.93749386604142,25.076449465689723,202303,MG,Sudeste,2023-03
2000-03-31,21.81693851961259,0.24802867505289447,0.9996056485751537,81.7419730530825,26.22538055766437,200001,SC,Sul,2000-01
2000-06-30,16.207896473110466,0.18286045763412895,1.0038552050549094,82.35526951283916,20.802534497739018,200002,SC,Sul,2000-02
2000-09-30,13.627584773970781,0.1917319400506781,1.0052627462501842,79.54865116352248,19.009404708002947,200003,SC,Sul,2000-03
2000-12-31,20.20802825520999,0.27912251881270705,1.00008508267605,80.8845261831555,24.908195343042,200004,SC,Sul,2000-04
2001-03-31,23.127290331872565,0.3312473681039548,0.9999776659766277,84.1200115717863,27.46394358249861,200101,SC,Sul,2001-01
2001-06-30,14.957216073857103,0.17906854938678757,1.0052513996676704,84.2065837830824,19.42331563103203,200102,SC,Sul,2001-02
2001-09-30,16.068917190755343,0.16765063113048662,1.0058783904189388,81.56921676359616,20.905977395283717,200103,SC,Sul,2001-03
2001-12-31,20.380567326436996,0.2028989797133259,0.9997467679657333,78.31970467413412,25.270403073636697,200104,SC,Sul,2001-04
2002-03-31,22.94127280238713,0.2272415041255819,0.9994395895433316,79.79071892714065,27.571431648884275,200201,SC,Sul,2002-01
2002-06-30,18.09076735972062,0.20988470906560885,1.0039047072125162,83.72708088172845,22.301094467707205,200202,SC,Sul,2002-02
2002-09-30,15.24086098705232,0.16294477289582834,1.0052097060331615,80.97791139112012,19.944426294159914,200203,SC,Sul,2002-03
2002-12-31,20.992031221874328,0.27817258595295447,1.0002362345994384,81.76460204340314,24.99593455279637,200204,SC,Sul,2002-04
2003-03-31,22.59781437537994,0.22613133798830243,0.9997243991489362,79.35298883586626,27.25095307294833,200301,SC,Sul,2003-01
2003-06-30,16.44401545752222,0.16892369542562766,1.0043478699788888,85.05652536366667,20.943860008722222,200302,SC,Sul,2003-02
2003-09-30,14.846074672428403,0.0975038790940273,1.006452599334978,74.69591904832136,20.58136369634238,200303,SC,Sul,2003-03
2003-12-31,20.057772815069928,0.2306728948280408,1.0005734910040385,76.19054888045024,24.746929589335128,200304,SC,Sul,2003-04
2004-03-31,21.516792438271846,0.1956271234050099,1.0001469601125872,78.04927054801512,26.226814683781992,200401,SC,Sul,2004-01
2004-06-30,16.60753749946359,0.19418039778161178,1.0045361883948594,83.2197955658037,20.89414817189421,200402,SC,Sul,2004-02
2004-09-30,15.654128349661017,0.19627082732862555,1.0061600435994842,80.71741178430361,20.576090999554165,200403,SC,Sul,2004-03
2004-12-31,18.849215706436382,0.255359693918256,1.0007294162741878,77.83208009752092,23.53239516345019,200404,SC,Sul,2004-04
2005-03-31,22.271934326601368,0.15298542505619978,1.000426897145705,77.81877355473694,27.016549033284218,200501,SC,Sul,2005-01
2005-06-30,18.286750037172435,0.20014598721280868,1.0041054409862735,84.1066863850811,22.448782582174054,200502,SC,Sul,2005-02
2005-09-30,14.97986907593589,0.21603170451618153,1.0064253462682387,80.03325076079588,19.82148587456153,200503,SC,Sul,2005-03
2005-12-31,19.57772504775082,0.2846588530952871,1.0011048705829015,81.3465876879416,23.627578686764014,200504,SC,Sul,2005-04
2006-03-31,22.515616277037036,0.23548941745207855,0.999341927311111,80.04779588814814,27.23568016888889,200601,SC,Sul,2006-01
2006-06-30,15.768627374022346,0.07858136082371062,1.0056658134972067,80.4266895273743,20.55536854385475,200602,SC,Sul,2006-02
2006-09-30,16.458963253131945,0.10842104678623322,1.004575145237672,77.167763926255,21.64208757485562,200603,SC,Sul,2006-03
2006-12-31,21.884738331914892,0.21201111285069785,0.9999837717629179,79.52817764194529,26.44602253799392,200604,SC,Sul,2006-04
2007-03-31,22.503883186868688,0.2114680069454798,0.9997556984175083,81.80573330723905,27.22599516919192,200701,SC,Sul,2007-01
2007-06-30,17.857619158646617,0.17199794936056098,1.0036653689264827,82.71969259482039,22.283225337510444,200702,SC,Sul,2007-02
2007-09-30,15.288786468130311,0.15809059643063597,1.0059160333569406,79.70073789235128,20.63343205694051,200703,SC,Sul,2007-03
2007-12-31,19.912012669859156,0.21466070507392113,1.000820854940845,80.46953037915492,24.57675331943662,200704,SC,Sul,2007-04
2008-03-31,22.194845875240294,0.2059227786882353,0.9995314112418301,81.65386426758938,26.45924056978085,200801,SC,Sul,2008-01
2008-06-30,17.018676925493292,0.17096167731748224,1.0015504728729283,81.09475422651933,22.094242876479875,200802,SC,Sul,2008-02
2008-09-30,15.560468276739929,0.11292336888165201,1.006043365018315,81.37602757142857,20.709814797161172,200803,SC,Sul,2008-03
2008-12-31,19.749440618441163,0.33339062075526743,1.0006923742536933,81.72050375649515,23.666123732806927,200804,SC,Sul,2008-04
2009-03-31,22.218653884415584,0.24231818021553767,0.999281682,81.23230297194806,26.872461124675326,200901,SC,Sul,2009-01
2009-06-30,15.514224573578899,0.11089364487206595,1.0041757450704865,80.39597456616644,19.969330988267394,200902,SC,Sul,2009-02
2009-09-30,15.06041219542364,0.31465086308741497,1.0039683249450837,82.98768584754184,19.74408266291841,200903,SC,Sul,2009-03
2009-12-31,22.239811204665724,0.2580853717101739,0.9974043811815794,82.62624326701676,26.512916345384774,200904,SC,Sul,2009-04
2010-03-31,22.674108384670433,0.30133886790129827,0.9994554503600753,82.46185585495292,26.86257181566855,201001,SC,Sul,2010-01
2010-06-30,16.201214822674615,0.22094302187092216,1.0050355723829392,83.57185861035575,20.4327255927547,201002,SC,Sul,2010-02
2010-09-30,15.233501649798821,0.13510239142906152,1.0060267883714076,79.85085717266028,20.19953449789978,201003,SC,Sul,2010-03
2010-12-31,19.356129931300664,0.2686347253728305,0.9992932733773029,79.26918973975681,23.99374588036109,201004,SC,Sul,2010-04
2011-03-31,22.407632549868172,0.3542892476237279,0.9993310279167609,84.23382568527308,26.347093733822977,201101,SC,Sul,2011-01
2011-06-30,16.049085263963494,0.14300916100985964,1.0043273633630099,82.85599820178804,20.56553216637735,201102,SC,Sul,2011-02
2011-09-30,14.83083842711754,0.27354503524934615,1.005403578638541,80.84924775899042,19.495303793898305,201103,SC,Sul,2011-03
2011-12-31,19.845816044288874,0.1894023675250437,1.0001758140814296,76.6008654944731,24.50086920276345,201104,SC,Sul,2011-04
2012-03-31,22.533156206407153,0.18370464203646883,1.0001114618472713,76.62305044779289,27.51080735181598,201201,SC,Sul,2012-01
2012-06-30,16.501857874952503,0.17282343749830142,1.004459206609797,82.52666210761781,21.179465182164275,201202,SC,Sul,2012-02
2012-09-30,16.11473673843036,0.12046246057000048,1.0063652022037581,78.36761531941784,21.30990513593589,201203,SC,Sul,2012-03
2012-12-31,21.355817596039056,0.21949327895443002,0.9995219697328666,79.8707572793294,25.854949110482682,201204,SC,Sul,2012-04
2013-03-31,21.505984600056497,0.24492282465294132,1.000776822381921,80.74137527480225,25.67346829785311,201301,SC,Sul,2013-01
2013-06-30,16.51055767430434,0.20895076720827652,1.0040025271197617,83.39949957303035,21.13308523512758,201302,SC,Sul,2013-02
2013-09-30,14.543746065272293,0.22837987938454093,1.0060684084837876,80.69564116042741,19.631207485806925,201303,SC,Sul,2013-03
2013-12-31,20.595572783511425,0.17222726032589314,1.0006041503666174,78.09669193157701,25.260447423028737,201304,SC,Sul,2013-04
2014-03-31,22.99775393709981,0.259317789155389,1.0007841970508475,79.97178579009417,27.678767386836157,201401,SC,Sul,2014-01
2014-06-30,16.861151860119204,0.27856320555283853,1.0043254381512385,84.74915960882846,20.86736398329298,201402,SC,Sul,2014-02
2014-09-30,16.09901648265291,0.17492282216805724,1.0058898885423728,80.54785059115696,20.950822374837877,201403,SC,Sul,2014-03
2014-12-31,21.305354655784818,0.17155081316120688,1.0010141036440678,77.87338651182756,25.853437536974944,201404,SC,Sul,2014-04
2015-03-31,22.655895996873824,0.28670196114835267,1.000780893904708,82.0025393113371,26.989864208964217,201501,SC,Sul,2015-01
2015-06-30,17.147875857507916,0.18705520599676806,1.005229190434718,82.89840726731234,21.435254542130753,201502,SC,Sul,2015-02
2015-09-30,17.198659863625643,0.26020809169919873,1.0037444375766396,81.15597863924098,21.717715270210025,201503,SC,Sul,2015-03
2015-12-31,20.51175881774134,0.3329940961156391,1.0003503628010317,84.8684651086588,24.104354883161385,201504,SC,Sul,2015-04
2016-03-31,22.632315743080646,0.26648423702963164,1.0006917469610728,81.85190263844291,26.736181549152544,201601,SC,Sul,2016-01
2016-06-30,15.93674181242615,0.1382558297195173,1.0057262303766066,83.02571194401192,20.2380791790352,201602,SC,Sul,2016-02
2016-09-30,15.092709151613853,0.1554412281029377,1.0054388079543108,79.1029586141857,20.238331451359617,201603,SC,Sul,2016-03
2016-12-31,19.99173072806927,0.23986611012138412,1.0007693066075902,79.23907194053058,24.42931924729182,201604,SC,Sul,2016-04
2017-03-31,22.91566405112994,0.22516417673692554,1.0005019421619585,81.45220965702448,27.196334241770245,201701,SC,Sul,2017-01
2017-06-30,17.25171370041721,0.24340209544185593,1.004516936299497,83.69708696435092,21.272698304023095,201702,SC,Sul,2017-02
2017-09-30,17.162683992238392,0.08760166024913386,1.007115128633014,76.41458900876934,22.611535846978633,201703,SC,Sul,2017-03
2017-12-31,20.255827094620486,0.2625979597938325,0.9996581022442889,78.21398310140016,24.749639500092115,201704,SC,Sul,2017-04
2018-03-31,22.056948661544258,0.22711672518148343,0.9998198630949152,81.16187134067796,26.299730708248585,201801,SC,Sul,2018-01
2018-06-30,17.352930647859935,0.11327034634367096,1.0055205499724342,81.17395511361521,21.99831662849693,201802,SC,Sul,2018-02
2018-09-30,15.521266415397937,0.1446180337267054,1.005337892252395,81.85147123496684,20.14349104036109,201803,SC,Sul,2018-03
2018-12-31,20.60834588948047,0.22514955128805958,1.001040461546426,78.65293604561533,24.889512070762713,201804,SC,Sul,2018-04
2019-03-31,22.7071754826177,0.26039374972918805,1.0013396892508475,80.87030100365348,26.91835700163842,201901,SC,Sul,2019-01
2019-06-30,18.57827225565282,0.20334177834174974,1.0039041217422238,84.53087477723972,22.622379706034643,201902,SC,Sul,2019-02
2019-09-30,15.578966424077745,0.10855712650497679,1.0066938432137067,77.66494145198969,20.65906240149226,201903,SC,Sul,2019-03
2019-12-31,21.105238748323508,0.18238522735635845,1.000714248417465,77.34065854123065,25.637506501750185,201904,SC,Sul,2019-04
2020-03-31,22.225000599627492,0.15055943801931648,1.0009518756811324,75.91041550478674,26.87046728247346,202001,SC,Sul,2020-01
2020-06-30,16.4884902230583,0.13684071706432077,1.0047407993883406,77.21283909331346,21.653570245345502,202002,SC,Sul,2020-02
2020-09-30,15.903017271381724,0.1341437397003327,1.0054619942605012,78.52871571223287,20.949498373599855,202003,SC,Sul,2020-03
2020-12-31,20.6703143651437,0.1910208610736965,1.0011564716355932,75.43254156473839,25.43807046766765,202004,SC,Sul,2020-04
2021-03-31,21.83880969220339,0.2863400976914118,1.0001066892610169,81.08765116523541,25.97175890794727,202101,SC,Sul,2021-01
2021-06-30,15.876522818226002,0.1320201431649452,1.0054974803438257,80.47581827111193,20.567675469364872,202102,SC,Sul,2021-02
2021-09-30,15.71062322570339,0.09767603398701835,1.0064803636396462,76.89023812310243,20.8947357248563,202103,SC,Sul,2021-03
2021-12-31,20.093006550460576,0.1688398436724667,1.0007809875994842,75.9073502068165,24.52374072833456,202104,SC,Sul,2021-04
2022-03-31,22.59330573693032,0.21070207294805576,1.000019104328437,77.77655447634652,27.184781098983052,202201,SC,Sul,2022-01
2022-06-30,15.491088868124418,0.24845424016504875,1.004516391538089,83.89684142022723,19.403150704920844,202202,SC,Sul,2022-02
2022-09-30,15.112289625018423,0.15717936959466303,1.0056606296551216,79.22710979325717,19.872761479565217,202203,SC,Sul,2022-03
2022-12-31,19.37330627107959,0.25343638595090545,1.0014902709436255,76.60426068463522,23.888372072586588,202204,SC,Sul,2022-04
2023-03-31,22.271175935555554,0.23626061685041494,1.0006426312900187,79.32996406478343,26.680931431770244,202301,SC,Sul,2023-01
2023-06-30,16.864892677716522,0.13024238428611626,1.005140989157385,81.28463386504004,21.467885415284037,202302,SC,Sul,2023-02
2023-09-30,15.118782969796609,0.19997768516755685,1.0067682256101695,84.09597925457628,19.09081032885876,202303,SC,Sul,2023-03
2000-03-31,25.073103102999703,0.11133406352791,0.9985811464971786,77.37669527050787,29.38088132141372,200001,PE,Nordeste,2000-01
2000-06-30,23.34402674419778,0.20276941356053255,1.001740346232341,82.03623689089304,26.98825089745207,200002,PE,Nordeste,2000-02
2000-09-30,22.765433786192713,0.11673824082703636,1.0025159241650998,79.95296824694476,26.806044616451235,200003,PE,Nordeste,2000-03
2000-12-31,24.923163435303398,0.06082799154747052,1.0000298664151486,72.10332999627026,29.65982294269115,200004,PE,Nordeste,2000-04
2001-03-31,25.362160682250902,0.0554282979510715,0.9995803180685425,72.10781810344828,30.17667725068754,200101,PE,Nordeste,2001-01
2001-06-30,24.162989597049894,0.07229759901858482,1.0016126548147506,77.2258539929718,28.339005413709327,200102,PE,Nordeste,2001-02
2001-09-30,22.92183339688602,0.05931292658610764,1.0035088663225618,76.71662084383078,27.18555595170388,200103,PE,Nordeste,2001-03
2001-12-31,25.527302360399528,0.05283364336259125,0.9995202636662749,70.12940944230317,30.302406102232666,200104,PE,Nordeste,2001-04
2002-03-31,24.923983335560383,0.13277627197848005,0.9995710237773509,78.68815131443127,28.85289873843327,200201,PE,Nordeste,2002-01
2002-06-30,24.094187326937927,0.09821086924043006,1.0009976751119691,79.41201798716959,27.793535382179982,200202,PE,Nordeste,2002-02
2002-09-30,23.229991940070505,0.05611029035823085,1.0033254032931846,75.5573952460047,27.726857859518212,200203,PE,Nordeste,2002-03
2002-12-31,25.493649197295422,0.04183547032258252,1.000347118106796,69.15417294348127,30.658394964285716,200204,PE,Nordeste,2002-04
2003-03-31,26.314650973421926,0.1148096228558206,0.9995646281561461,72.4582905963455,30.857953632890368,200301,PE,Nordeste,2003-01
2003-06-30,23.45408680508772,0.14099444210264456,1.0020674700105263,77.54171732666666,27.21741722877193,200302,PE,Nordeste,2003-02
2003-09-30,23.93607620803823,0.04632986485746326,1.003210480412151,72.74274013781039,28.379088748272036,200303,PE,Nordeste,2003-03
2003-12-31,26.073617118305023,0.037981255537068055,0.9996277550322543,67.69859284512043,30.901212102089126,200304,PE,Nordeste,2003-04
2004-03-31,25.492171508054913,0.1971474949267562,0.9990257707722685,78.22880284817903,29.44132517087695,200401,PE,Nordeste,2004-01
2004-06-30,24.556341594297596,0.14010650258971163,1.001498210866647,78.72295795135135,28.117359094921294,200402,PE,Nordeste,2004-02
2004-09-30,23.23340864864865,0.07480396385944683,1.0033383878443007,77.17744393636897,27.198843249764984,200403,PE,Nordeste,2004-03
2004-12-31,25.75443684485904,0.027321609205063848,0.9997638876890547,67.69747253764511,30.76900511359867,200404,PE,Nordeste,2004-04
2005-03-31,26.38481124256821,0.11089543036041863,0.9988776747129089,72.39976647604182,30.996222907967965,200501,PE,Nordeste,2005-01
2005-06-30,24.212073950369124,0.10557954346515824,1.0009327493523865,80.58417798406549,27.7772266399386,200502,PE,Nordeste,2005-02
2005-09-30,22.747979894242068,0.05861465618572896,1.0035668165793183,76.79286670264395,26.929560322326676,200503,PE,Nordeste,2005-03
2005-12-31,25.02328407238606,0.03863935099630188,1.000139631810545,68.39624434155496,30.17221694673816,200504,PE,Nordeste,2005-04
2006-03-31,25.86751217205323,0.0740322502463118,0.9987460816254752,72.27587024619771,30.46275786121673,200601,PE,Nordeste,2006-01
2006-06-30,23.670537939669423,0.13937059980686115,1.0015029021735538,82.73976735123968,27.178342886776857,200602,PE,Nordeste,2006-02
2006-09-30,22.751082432757325,0.06686995864690082,1.0034138808790385,77.29161212471826,26.89394034109692,200603,PE,Nordeste,2006-03
2006-12-31,25.879041296075087,0.03713047582085324,0.9998864966894198,68.78427348037543,30.829137068259385,200604,PE,Nordeste,2006-04
2007-03-31,25.54479683277962,0.09841064202271319,0.9994637091140642,75.28394332336656,29.997639058693245,200701,PE,Nordeste,2007-01
2007-06-30,24.1926429557047,0.08166461988460873,1.000990116033557,78.15268298389262,28.41477580134228,200702,PE,Nordeste,2007-02
2007-09-30,22.517773097770153,0.07377572670350944,1.0035816442024013,78.68878653859349,26.50844595883362,200703,PE,Nordeste,2007-03
2007-12-31,24.701101407148407,0.037968592568537685,0.9999013275291376,71.97591982284382,29.650761956487955,200704,PE,Nordeste,2007-04
2008-03-31,25.879084192284505,0.11201614466151598,0.9987781373658831,72.50169349246535,30.822115629897528,200801,PE,Nordeste,2008-01
2008-06-30,24.112492157033806,0.16451236515447765,0.9992701890621593,82.30670689749182,28.07194900436205,200802,PE,Nordeste,2008-02
2008-09-30,22.437674578877004,0.09303530720019385,1.0030896429278073,79.67927731818182,26.260080389037434,200803,PE,Nordeste,2008-03
2008-12-31,25.59710080688497,0.03144587622094291,0.9995720478253568,69.28968899496222,30.646365221662464,200804,PE,Nordeste,2008-04
2009-03-31,25.63671211598746,0.16002806727917868,0.9987860310109719,75.07464203996865,30.166382080721004,200901,PE,Nordeste,2009-01
2009-06-30,24.096188018284106,0.1876432815038087,1.000506034015471,85.21976960056259,27.65965850421941,200902,PE,Nordeste,2009-02
2009-09-30,23.181700130986492,0.07461101632128449,1.0030472701719197,79.02479407695456,27.528308131805158,200903,PE,Nordeste,2009-03
2009-12-31,25.841336133333332,0.061060005322732355,0.9992525537691056,72.20134705430894,30.63525872585366,200904,PE,Nordeste,2009-04
2010-03-31,26.15103514168168,0.09266827873173249,0.9990021279675676,75.33758083867869,30.647868013993996,201001,PE,Nordeste,2010-01
2010-06-30,24.74803316067716,0.11779221076770299,1.0006095299091178,80.4849515918622,28.694160777843777,201002,PE,Nordeste,2010-02
2010-09-30,22.737351302173913,0.0644246340929987,1.0031473972209166,77.31318011157462,26.997455134488835,201003,PE,Nordeste,2010-03
2010-12-31,25.695449973560518,0.053334304358187076,0.9985167357385428,70.82412908313749,30.668781888014102,201004,PE,Nordeste,2010-04
2011-03-31,25.707077166666668,0.11495915085438721,0.9980839198174175,75.86241648210209,30.34048130966967,201101,PE,Nordeste,2011-01
2011-06-30,23.967121675200474,0.15921345236611673,1.0004260293953073,82.40917064995544,27.71601164460944,201102,PE,Nordeste,2011-02
2011-09-30,22.723427527673323,0.10107245509766821,1.0032266203754407,78.40249014888366,26.94219336709753,201103,PE,Nordeste,2011-03
2011-12-31,25.252048181139838,0.04465506598863672,0.9993169964994125,71.82361720317273,30.066049212514688,201104,PE,Nordeste,2011-04
2012-03-31,25.705750423641224,0.06910034053802679,0.9994235899417879,71.22445884051083,30.398492525215325,201201,PE,Nordeste,2012-01
2012-06-30,24.89940468096228,0.048430726852749684,1.0013240455331156,73.27251715735075,29.436174506682505,201202,PE,Nordeste,2012-02
2012-09-30,22.762535056580493,0.04508927814037162,1.0041160350376028,74.43815734929495,27.370409875675676,201203,PE,Nordeste,2012-03
2012-12-31,25.54184147508813,0.022777261761750527,0.999531672358402,67.48329597996474,30.749998388719156,201204,PE,Nordeste,2012-04
2013-03-31,26.58231921855856,0.04307902078175027,0.9992507030402402,68.08043678132132,31.393164718678676,201301,PE,Nordeste,2013-01
2013-06-30,24.81657896180576,0.08214565404711595,1.001011040112266,76.79530294659934,28.95967304971785,201302,PE,Nordeste,2013-02
2013-09-30,23.157970950763808,0.1148935236801886,1.0030695127314924,77.09546087908343,27.343331056991776,201303,PE,Nordeste,2013-03
2013-12-31,25.30586380546416,0.0561673334890265,0.9999079344165688,71.05982776474735,30.050493743654524,201304,PE,Nordeste,2013-04
2014-03-31,25.744107556696697,0.06668085839726144,0.9996036691891892,72.05954565807808,30.344006533033035,201401,PE,Nordeste,2014-01
2014-06-30,24.280446597861598,0.10565689534383718,1.001113107060291,79.48571798431838,28.24953674760915,201402,PE,Nordeste,2014-02
